SEP = ,
76.41,223.75,32.71,33.70,34.65,37.43,119.70,2.85,231.00,670.00
76.52,223.46,32.87,33.70,35.05,37.50,119.70,2.85,231.00,670.00
76.65,223.65,32.90,33.70,34.71,37.66,119.60,2.88,231.00,670.00
76.84,223.51,32.74,33.54,34.68,37.50,119.60,2.88,231.00,670.00
76.87,223.22,32.95,33.48,35.09,37.75,119.40,2.86,231.00,670.00
77.00,222.40,32.58,33.67,34.73,37.68,119.40,2.86,229.00,670.00
77.11,222.40,32.82,33.64,35.07,37.55,119.30,2.79,229.00,670.00
77.30,222.40,32.79,33.62,35.09,37.59,119.30,2.79,226.00,670.00
77.53,223.85,32.85,33.54,35.18,37.68,119.50,2.85,226.00,671.00
77.42,223.56,32.74,33.75,35.11,37.57,119.50,2.85,231.00,671.00
77.50,223.70,32.98,33.62,34.73,37.70,119.50,2.85,231.00,671.00
77.49,222.98,33.09,33.67,35.07,37.61,119.50,2.85,231.00,671.00
77.44,223.17,33.06,33.62,34.92,37.68,119.50,2.84,231.00,671.00
77.67,222.55,32.98,33.70,34.92,37.61,119.50,2.84,231.00,671.00
77.53,222.60,32.93,33.59,35.14,37.64,119.50,2.82,231.00,671.00
77.62,222.07,32.98,33.80,35.18,37.82,119.50,2.82,228.00,671.00
77.77,221.83,33.24,33.75,35.30,37.50,119.70,2.82,228.00,672.00
77.87,222.36,32.85,33.51,35.27,37.77,119.70,2.82,228.00,672.00
77.88,222.69,33.11,33.88,35.34,37.82,119.50,2.83,229.00,672.00
77.71,223.22,33.09,33.80,35.50,37.77,119.50,2.83,229.00,672.00
77.78,224.62,33.01,33.86,35.25,37.70,119.50,2.86,229.00,672.00
77.61,224.81,33.14,33.67,35.52,37.80,119.50,2.86,229.00,672.00
77.54,224.28,33.11,33.72,35.27,37.73,119.50,2.86,229.00,672.00
77.50,225.74,33.06,33.86,35.59,37.73,119.50,2.86,231.00,673.00
77.46,226.49,33.09,33.78,35.34,37.93,119.50,2.79,231.00,673.00
77.47,227.18,33.32,33.88,35.50,38.02,119.50,2.79,228.00,673.00
